SpectralCentroid,SpectralBandwidth,SpectralRolloff,ZeroCrossingRate,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13,LPC,SpectralContrast,ChromaSTFT,Tempo
3439.027158494449,2330.3951342709693,6338.631465517241,0.38708075161637934,-277.41388,17.852837,7.1298666,4.212822,-2.0321696,-4.4282985,-6.796168,-8.958565,-6.326022,-6.0867696,-3.5359757,-2.5558279,-3.825997,0.28076828,13.794642693169779,0.6096602,156.25
2166.6813468077394,1824.997349041974,4195.581896551724,0.1892594962284483,-511.15714,69.69863,-8.116197,5.6079345,-28.434372,-10.414402,-34.264706,-17.367607,-19.186918,-11.092762,-15.578125,-13.02551,-9.2038145,1.2605537,19.017424938849214,0.4791576,133.92857142857142
2061.999451506457,1771.9442862444746,3980.6315104166665,0.18562825520833334,-507.1299,76.85949,-9.664069,13.346436,-22.334723,-8.618213,-22.17618,-26.597168,-17.944342,-18.935925,-10.171647,-15.017703,-13.443309,0.92250174,19.20300936634786,0.45623928,104.16666666666667
3647.5997786459234,2323.4428480645556,6515.751008064516,0.43074281754032256,-283.57297,10.611761,5.877172,-1.0304598,-5.3176813,-5.202455,-4.8493342,-2.3476923,-3.465688,-3.1115584,-0.56901157,-0.13968675,-0.2896824,0.27971944,13.513613112111184,0.6624029,110.29411764705883
2572.6776798134624,1792.2174599268808,4623.802923387097,0.2802694997479839,-579.54083,53.208916,-10.952571,10.942674,-27.957727,-4.6061225,-23.212763,-4.6099586,-17.242392,-9.080434,-18.46009,-2.6269066,-16.83136,2.114603,18.001281681138778,0.5995434,144.23076923076923
2881.833442109255,2011.4054900025542,5246.055825242718,0.3077831083131068,-575.4735,41.021427,-6.5771213,-4.5487523,-24.060299,-12.836449,-18.016775,-10.856451,-15.207989,-15.362851,-10.185479,-9.574034,-10.178519,0.34296602,17.28245532890122,0.5934319,125.0
2487.1491165447965,2349.130422573046,5630.075636942675,0.2691953622611465,-235.08992,62.727108,19.134434,-6.41218,-14.182852,-9.278931,-2.9672694,-6.6008267,-13.701377,-12.301753,-5.646099,-3.4602058,-5.417765,0.3120598,15.355008783910234,0.46336213,125.0
1087.722816553205,1100.163979202294,1743.7300955414012,0.09500646894904459,-366.13242,152.27919,-23.291012,1.9079365,-38.06719,-15.43446,-4.6094093,-16.667948,-24.390709,-23.713459,-11.03305,-10.582707,-17.040606,1.0629262,20.946062028048303,0.4408163,170.45454545454547
1064.0078556751014,1085.6286630806644,1699.964217557252,0.09317226264312978,-394.029,153.56914,-25.404907,1.5993005,-40.240726,-15.50878,-4.7064114,-17.729555,-24.465075,-24.151001,-10.796006,-10.323236,-17.457867,1.0544237,21.56340621231675,0.40295434,117.1875
3038.8351152733576,2357.541480870173,6119.808467741936,0.3477759576612903,-252.90181,31.051937,0.9246763,3.8674328,0.66048485,-9.476725,-17.08894,-15.037968,-4.833674,-1.8719734,-8.275315,-7.8407264,0.20441648,0.28915712,15.894800339606093,0.4477426,125.0
1889.1987560950918,1546.1398200028887,3577.3185483870966,0.1614478326612903,-387.8722,68.05973,-53.65353,15.75517,-47.337482,-23.627144,-54.619568,-11.914237,-22.290783,-17.235886,-30.02771,-0.21718593,-13.654809,1.4433143,22.895731341530222,0.3550503,156.25
1688.5853852746004,1464.1307092656352,3151.9500968992247,0.13752119670542637,-392.62198,85.67655,-51.968857,19.523237,-27.166706,-18.94975,-38.673927,-36.808872,-11.789945,-17.784536,-15.154484,-31.37789,-0.6372586,0.9620922,22.545223934118127,0.35479587,117.1875
3096.33561994614,2408.5995172836324,6201.856737012987,0.36238712459415584,-259.69916,35.23989,14.32767,7.276066,-1.0607215,-6.246825,-9.44702,-12.236204,-11.199085,-8.126508,-6.689338,-7.0032516,-5.1940107,0.28107962,13.90123432030619,0.56387025,125.0
1291.9628578886948,1367.8130830131795,2602.1712662337663,0.09093128551136363,-421.85464,125.45818,-29.48743,34.308727,-25.995466,0.096915305,-24.510838,-9.360905,-33.136242,-9.0479355,-21.447796,-3.3231452,-27.849106,3.5190856,20.58235271873815,0.45631805,187.5
1432.4245541897096,1526.125723463965,2883.236434108527,0.10061243338178294,-402.24377,106.01326,-18.562214,15.7950535,-21.933256,-13.732377,-19.52729,-26.534868,-23.263733,-17.412271,-11.244406,-20.673458,-11.846189,0.65042967,19.58891089140493,0.45113355,98.6842105263158
2885.3633833024073,2207.3007732059,5665.2934083601285,0.24498216438906753,-256.68127,23.72893,-6.8387322,-9.951998,-13.697801,-4.697758,-1.9882199,-4.943281,-3.2980592,-1.279513,7.5648274,1.1133126,-8.4449415,0.34155762,17.980769038672197,0.40283424,133.92857142857142
2045.0466077636113,1545.0263566238239,3601.034967845659,0.19128692725080385,-447.4893,46.805065,-46.229202,-5.44155,-42.18554,-15.204526,-6.8986597,-24.12772,-3.6816022,-14.987569,12.841277,-5.8486137,-20.46068,0.7308757,26.540316934139707,0.35532972,133.92857142857142
2037.1807122675982,1532.551779945471,3579.331563706564,0.1943057734073359,-477.72086,48.8509,-47.11566,-7.2147627,-43.113274,-16.150553,-7.013306,-23.494213,-2.5823364,-13.7583475,14.193053,-4.1577,-19.194494,0.7323151,26.171312932376754,0.34414527,104.16666666666667
3091.910991275607,2475.457800936584,6300.302419354839,0.19116683467741935,-273.0759,23.12143,16.717459,18.058352,6.1021056,-7.191346,-10.722197,-11.863305,-17.595303,-16.828928,-12.09042,-12.90563,-8.848764,0.2691683,15.26785459870107,0.33481118,117.1875
1175.3583977774408,1271.6229836350847,2460.3830645161293,0.06603137600806451,-476.45908,102.0251,-38.672432,67.79089,5.0283313,-4.993509,-34.87251,-26.389044,-21.818808,-32.498363,-34.801353,-9.016496,-38.20556,4.1846547,22.32003115073391,0.29341385,110.29411764705883
1379.7239808400814,1505.0405321070446,2895.530523255814,0.0766109496124031,-460.13834,78.541664,-16.704823,61.354015,-14.215485,-29.220785,-41.5748,-27.019053,-32.4392,-41.993977,-11.721034,-36.23953,-17.323763,0.84931046,22.567589599168755,0.2703623,133.92857142857142
3581.3974179603874,2270.0772632269386,6351.979961832061,0.43040314885496184,-279.2597,11.529285,-0.74087036,1.628936,-2.0587757,-4.6178555,-3.3399756,-4.8881826,-4.8150654,-3.173024,-2.6986537,-2.001669,-0.5087993,0.3209763,13.590295247612616,0.7144288,93.75
2439.1201841004176,1820.265839892771,4609.43463740458,0.255084088740458,-552.71545,56.562336,-24.83944,4.324435,-14.014746,-10.737217,-12.587421,-16.101555,-19.897858,-10.109355,-15.8229885,-3.7197592,-13.8121805,2.2238755,18.371144966987444,0.57762253,93.75
2566.5462138192374,1914.8736999566777,4840.739678899083,0.26515911697247707,-549.9113,52.34337,-24.199125,1.6724646,-12.740104,-12.94569,-12.607148,-20.691608,-16.238472,-13.076919,-11.185626,-7.3586597,-11.368909,0.96856946,17.63173604296143,0.5591517,117.1875
3415.0803413518224,2272.2354300776187,6210.819128787879,0.4058504971590909,-272.6215,17.637886,1.0160524,3.242469,-2.2756805,-7.637546,-4.676516,-5.916351,-6.5869074,-6.4548416,-6.401927,-3.1730027,0.03572194,0.312497,14.103703333053971,0.63586015,144.23076923076923
2382.435862042628,1799.8548916215236,4426.72821969697,0.23047614820075757,-515.0436,61.324364,-22.885029,11.034656,-25.029812,-16.614176,-17.426895,-23.209206,-19.408175,-17.69418,-10.808548,-8.786077,-8.647499,1.3009342,19.059178816985476,0.505984,133.92857142857142
2313.513219045177,1784.5710613873925,4315.198863636364,0.2251154119318182,-513.59784,66.64997,-22.607492,11.880617,-15.933831,-18.991215,-12.446683,-21.330767,-17.925203,-19.299679,-17.013615,-11.831861,-10.518057,1.0843394,18.705775872832387,0.5272688,156.25
3370.4137345518216,2264.2784837776303,6141.796875,0.4029134114583333,-269.15085,20.177034,0.25187483,-1.3151047,-5.547111,-7.101537,-5.5076985,-7.454786,-7.5196023,-5.709451,-3.874664,-1.0905162,-0.15517789,0.32044125,13.853030677036008,0.62563103,110.29411764705883
2313.5568372868343,1728.9625656622875,4254.427083333333,0.232275390625,-506.13132,64.22315,-32.443783,0.6143148,-28.552946,-17.128206,-18.955465,-26.617348,-14.182906,-14.782271,-7.839314,-7.407862,-9.261157,1.1144577,19.065370877894985,0.48652512,110.29411764705883
2213.798741280151,1723.2118213768463,4121.875,0.2211328125,-504.2563,71.07124,-30.231606,0.90906686,-21.680323,-22.801708,-12.067138,-26.788025,-19.367542,-17.173271,-15.964283,-7.1768727,-11.897881,0.9394824,18.879067821539877,0.49851716,125.0
3563.537218591556,2251.5523224240937,6297.067901234568,0.42116066261574076,-269.95578,12.683158,-0.6797027,-3.0784287,-7.254341,-5.320081,-4.2246337,-4.631929,-2.760573,-3.2075145,-1.5295571,0.7189414,-2.2512486,0.3008304,14.067675077736869,0.66795534,156.25
2371.052244813387,1638.6729778250472,4258.4394290123455,0.2521580825617284,-528.43304,58.383766,-29.516684,12.339987,-21.911047,-6.789034,-17.545984,-7.0042086,-19.733952,-0.22322544,-22.080368,-4.7929454,-10.338599,5.9239044,17.968943224985587,0.56017274,133.92857142857142
2817.2085081480977,1914.90244905704,5055.960648148148,0.2982494212962963,-519.79663,38.627884,-22.857187,-0.2785952,-21.094267,-14.617157,-14.143895,-18.414202,-9.891754,-14.516141,-11.184665,-3.326481,-12.142056,0.35198787,18.451581186143606,0.5720972,117.1875
2460.807190088559,2141.3206393421647,5000.507305194805,0.29185901988636365,-217.56798,59.725407,-5.4962554,-24.805424,-32.89863,-16.563164,3.0658474,-2.6284328,-8.949815,-6.5440664,1.6563002,-0.021603214,-7.446587,0.33726677,15.761339016105348,0.54995775,156.25
1320.6271990336666,1152.2593289341596,2425.223214285714,0.12052937297077922,-354.2323,133.80705,-56.115005,-9.277364,-63.660625,-33.91379,-3.408808,-12.60616,-21.108074,-17.500286,-16.554157,4.217644,-25.096853,1.9035034,23.084891209116694,0.4454357,156.25
1393.4871816576112,1216.1495070348954,2550.5087209302324,0.12420890867248062,-345.51508,123.343994,-57.87711,-18.6324,-65.322655,-29.075638,0.5386826,-20.859198,-16.896357,-21.799576,-6.273648,-6.517537,-24.35859,1.0474129,22.25034216171999,0.44512022,110.29411764705883
2478.15444914949,2066.7615292946257,4872.514204545455,0.2863959770698052,-200.208,55.003315,-19.926105,-18.977104,-16.791237,-12.997045,-12.663761,-16.811232,-8.704395,-1.9821601,2.1739945,2.6815183,-8.850651,0.38215446,15.717293978924765,0.4966093,110.29411764705883
1673.721718746504,1375.7198514838333,3054.6875,0.1502447747564935,-303.1975,92.761795,-70.447136,-16.684134,-46.212505,-19.163551,-31.392305,-27.383942,-15.623947,-9.48924,-6.975399,-8.723065,-27.6686,0.56266564,22.205718387734702,0.4085393,110.29411764705883
1618.6660358148147,1362.86309272934,2965.358527131783,0.1429642078488372,-304.13324,99.17709,-68.045616,-17.153574,-43.408024,-21.528805,-26.9111,-31.414198,-19.15537,-12.677146,-7.6015806,-2.3131652,-23.104177,0.50473565,21.701447652970675,0.41258472,133.92857142857142
2627.6567713700338,2155.0475398968783,5223.135080645161,0.3206842237903226,-223.37012,50.862762,-11.341751,-15.9241495,-16.520155,-15.370364,-9.441472,-11.638856,-10.00457,-3.4116163,2.662744,0.1596439,-6.317199,0.34773672,15.146980179383911,0.5214064,144.23076923076923
1723.959373792342,1325.1612816365866,3081.7540322580644,0.16156754032258064,-350.58865,91.08001,-79.54817,-10.170098,-55.47611,-16.270475,-30.594538,-24.977901,-12.936666,-10.387974,-10.480045,-25.316977,-12.415164,1.3365656,20.92217734188595,0.4398108,133.92857142857142
1550.93619536018,1270.9709925056281,2748.5576923076924,0.14042593149038463,-356.9265,112.53979,-68.803154,-8.954532,-42.153862,-29.79977,-14.995223,-33.078114,-17.634327,-17.426159,-5.6323166,-6.3182917,-23.18853,1.0391597,20.766360522360436,0.48179555,156.25
2786.0400196173787,2061.2211668803757,5126.89696485623,0.2930108701078275,-228.99332,40.164574,-23.31012,-23.200943,-16.601362,-10.322404,-1.515605,-3.8880503,-5.272803,-1.8968701,7.5850677,6.474011,-9.257703,0.37164998,16.84697835955951,0.5323291,125.0
2163.373472526023,1498.7315291930454,3873.4774361022364,0.2137564272164537,-438.27905,61.087154,-79.621216,-16.73094,-38.034634,-8.076369,-11.867896,-15.4043045,0.75098795,-7.067712,3.733806,-27.383125,-10.874668,1.6332662,22.807909892537374,0.44164982,117.1875
2023.8605537688181,1462.9942424174149,3648.377634099617,0.1984722970545977,-441.1665,88.34143,-66.69278,-17.302992,-31.461327,-22.27651,-3.5475013,-21.75745,-8.381001,-10.406994,-3.7524025,8.759849,-24.764578,1.3784148,22.369638310341657,0.4614932,133.92857142857142
2604.6003621022955,2192.068478130197,5220.829951298701,0.18593369521103897,-230.65001,36.398018,-0.8735576,22.111519,-0.4808274,-14.970799,-6.1426706,-16.839045,-20.623358,-17.889738,-15.433629,-11.09255,-9.89112,0.35063198,17.56803608590683,0.34946677,133.92857142857142
1837.451781996008,1479.8927469845535,3534.1416396103896,0.1285638189935065,-367.95496,77.50558,-59.891823,48.41263,-56.227272,-20.148865,-30.514969,-48.670452,-20.97664,-41.753395,-6.6263547,-28.672287,-3.033727,2.0186205,24.862381656772733,0.29274634,125.0
1613.9605781767566,1398.0502370225831,3087.2093023255816,0.1149883418120155,-367.12686,97.39983,-59.478947,44.246593,-15.637169,-42.781704,2.5433314,-52.126152,-19.208405,-37.08939,-30.448135,-12.097216,-32.581547,1.3447683,24.26736923357549,0.30338365,125.0
3861.765856051043,2333.754786147627,6728.194103194103,0.4651112849355037,-294.5424,2.4075692,1.2880197,1.2724899,-0.2771458,-2.85662,-2.6737087,-1.9192437,-1.4666532,-1.0829363,-1.1715881,-0.8903992,0.19371025,0.246399,13.189295529555555,0.722974,125.0
2844.7343167355903,1992.0579478160341,5172.316492628993,0.3020049523955774,-616.8643,30.922276,-20.591791,3.1262822,-21.689026,-21.96613,-22.332905,-12.035689,-16.687113,-12.737278,-15.834831,-8.98771,-10.067366,0.6899909,17.265130095862492,0.5697532,187.5
2821.7188989178408,1996.3054629424478,5142.629977876106,0.29666038670722716,-613.3098,33.125168,-19.814943,3.6432028,-18.05772,-21.475975,-21.941484,-13.602158,-16.123049,-12.875418,-15.641161,-10.635159,-9.641014,0.6199443,16.89799280306893,0.57398134,98.6842105263158
3919.204086995426,2331.526229652914,6766.126720183486,0.47473928469036697,-297.62747,0.630804,1.7990589,0.8774595,-0.024892531,-1.0513276,-0.73935944,-1.477002,-2.0252333,-1.4959251,-0.567074,-0.12181033,-0.43661734,0.24410164,12.854405326719448,0.7534153,125.0
2881.1168521833165,2045.109901699852,5302.178899082569,0.3223507382454128,-640.40204,31.364182,-17.842152,1.1398839,-15.345599,-13.369577,-16.134481,-10.728863,-16.922241,-6.67676,-11.393026,-4.7804675,-6.8388553,0.70352757,17.36770850023612,0.63547975,144.23076923076923
2917.3891576305027,2033.8198360118454,5327.438186813187,0.31764036744505497,-638.1133,30.986343,-19.896423,-2.0003743,-15.953533,-14.640583,-16.710363,-13.118326,-19.238523,-11.455242,-13.822298,-8.138955,-10.1209135,0.6260381,16.012912352847483,0.64186627,104.16666666666667
3873.1419286070345,2345.2003855580124,6752.95928030303,0.4561730587121212,-297.18707,2.1429758,2.7819018,1.0798559,-0.6851251,-3.1527553,-2.7625067,-3.1569147,-2.9474013,-2.6984735,-2.52047,-1.0393218,0.09296007,0.25069058,13.179688315859707,0.681859,133.92857142857142
2496.5479035994936,1842.4744106917392,4609.493371212121,0.2510431463068182,-618.8446,47.966843,-20.425274,7.261646,-20.211956,-16.026987,-26.993538,-8.437724,-25.529287,-10.291501,-22.427202,-7.23801,-14.927456,1.3527474,17.606617008523802,0.54452777,170.45454545454547
2614.121903708545,1937.1594588529167,4804.971590909091,0.2658114346590909,-618.2738,43.029606,-15.644903,2.088597,-17.127285,-21.977388,-20.52234,-14.450799,-22.392727,-15.50359,-16.386766,-9.305232,-9.023,0.6517028,17.044987183854776,0.5392723,208.33333333333334
3853.7157631195046,2344.6681700645677,6728.283898305085,0.4526698225635593,-295.55896,2.5760388,2.9074695,2.6421726,0.30347928,-2.3417814,-2.663224,-2.9222908,-3.26826,-2.8940852,-1.310913,-0.26310647,-0.2319062,0.2482291,13.150648594746178,0.6994702,133.92857142857142
2333.0127547360585,1680.9894419353438,4239.671610169492,0.24462890625,-626.7687,63.06767,-36.445263,20.531282,-22.336939,1.7256396,-34.624607,-0.77439815,-26.843218,-5.2489004,-25.236645,-6.120575,-15.406291,2.4743526,16.62243667277536,0.580351,156.25
2718.269775758264,1939.3561745052311,4960.140306122449,0.2779914700255102,-614.47107,37.671318,-21.351067,3.6799245,-16.388802,-21.355581,-22.032188,-15.755851,-21.290226,-17.537569,-16.138218,-8.426791,-10.335029,0.74274033,16.992525986991836,0.5471665,144.23076923076923
3856.2188619340436,2343.7162887322447,6740.484022556391,0.4547844219924812,-294.79745,3.3961792,2.1148968,-0.9915487,-2.5037706,-2.5467083,-2.268531,-2.1578653,-2.047849,-1.0300778,-0.003162463,0.20098126,0.4526337,0.2466195,13.165765263540194,0.69845587,133.92857142857142
2889.5333417671413,1961.8360204742107,5056.038533834587,0.31920009985902253,-590.0827,33.11219,-15.721289,-7.4885297,-21.71726,-18.40314,-20.856531,-13.848724,-16.861591,-11.550769,-14.023175,-9.241352,-11.564148,0.46814582,16.581456112213843,0.6032394,133.92857142857142
2855.081246986349,1982.564491854696,5067.497184684685,0.3013795045045045,-620.6904,34.221535,-15.932838,-8.386473,-22.612984,-18.860298,-21.371311,-14.424012,-17.382954,-11.573704,-12.591497,-9.012782,-11.451447,0.46735662,16.916481507941413,0.5828839,156.25
3688.4774712241324,2383.0189824031636,6666.516426282052,0.4290114182692308,-285.58698,12.017866,1.4176279,-5.37169,-7.09339,-5.214222,-2.4552155,-2.4165463,-2.371446,-0.7531645,0.9260065,-0.56820554,-1.7427963,0.25001633,13.748808236929044,0.6201989,125.0
1831.7677481471926,1655.2619061791045,3294.0705128205127,0.14626527443910256,-495.62592,70.09404,-52.247875,-32.673603,-38.162735,-22.440823,-18.653788,-25.555182,-22.762482,-4.093872,-24.674578,-18.806026,-23.004154,0.75674444,20.97537168215034,0.37560788,117.1875
1638.7613133689208,1550.7990044328674,2951.6826923076924,0.1251765324519231,-499.00333,88.06625,-41.51926,-23.47297,-38.509052,-23.03438,-21.817492,-9.973724,-34.78321,-6.5974927,-13.671332,-10.0426035,-23.288965,0.7655468,19.797510322157077,0.34598008,144.23076923076923
3828.1113795680326,2356.975037689358,6735.433467741936,0.45919858870967745,-291.12042,5.652109,-0.1654713,-1.989478,-0.30051714,-2.502454,-4.0874667,-2.3972228,-0.0026060042,0.11858838,-1.2283978,-1.9908912,-0.93813723,0.24142477,13.369256151020382,0.7068168,117.1875
1825.1043011815716,1643.9064257176267,3510.735887096774,0.15129473286290324,-523.33356,84.034424,-48.450176,-22.44788,-15.153224,1.1105329,-52.730534,-6.324,-17.639935,-7.7037015,-20.454391,-9.717871,-18.59412,1.0316566,20.813471374413435,0.40602645,117.1875
1900.9069717992008,1737.085682120895,3681.0096153846152,0.15399263822115383,-517.28735,74.07379,-44.251522,-29.333767,-6.4386992,-14.351195,-46.87249,-7.960852,-13.330489,-14.034409,-15.759525,-16.596533,-15.04994,0.52549714,20.34206018728113,0.3822035,144.23076923076923
3850.5137288068104,2349.417315950553,6729.567307692308,0.46142891125801283,-292.54172,4.9890575,1.8775498,-0.7994394,-1.6729658,-2.7448401,-3.1173947,-2.1431122,-1.7592856,-0.8355393,-1.2884213,-1.3313541,-0.8658516,0.24097708,13.366873165960003,0.72205955,133.92857142857142
2098.537886306944,1809.9134866713266,4113.18108974359,0.163330078125,-517.59033,56.826786,-40.655136,-11.426565,-29.864634,-25.653837,-28.40411,-15.688292,-23.94857,-12.633052,-22.167398,-13.156731,-18.54224,0.5804507,19.496979424896995,0.37613845,133.92857142857142
2052.0428989635775,1841.5243515595123,4075.6610576923076,0.15873647836538463,-515.7882,63.64946,-34.851208,-10.705217,-22.7575,-23.515854,-26.247496,-16.162823,-21.217543,-14.335999,-15.677655,-15.482862,-16.819817,0.45148027,19.08477399077786,0.38761538,156.25
3818.4752060702845,2348.5977868218106,6711.364549839228,0.4416401853898714,-291.42563,5.7398167,-0.103382714,-4.3249946,-4.2439537,-1.9445138,-0.35475254,0.33375427,-0.1523469,0.24548791,0.15204766,-2.2271934,-3.578629,0.2447137,13.920135046730705,0.5961057,125.0
1974.1179740854207,1591.6812270776265,3598.221463022508,0.18203156400723472,-591.7121,77.41646,-45.44511,-14.586647,-39.83475,-7.2382703,-30.537094,3.782196,-20.52868,-7.1420083,-11.949071,1.5729947,-22.346209,1.9767385,19.79500457750538,0.41720384,110.29411764705883
2177.7328962518022,1764.4666281740174,3955.9000965250966,0.19867768158783783,-582.2022,60.690292,-39.23753,-26.25531,-27.66922,-17.062231,-16.893566,-4.1485643,-17.83997,-9.058075,-4.2544627,-15.555101,-18.574392,0.67220175,20.085246891473293,0.42504388,117.1875
3740.4475648054804,2394.1556385122412,6705.264729299363,0.36158937101910826,-290.88068,7.4431696,5.8952856,5.234561,0.7239498,-4.0584545,-4.6741543,-5.9349723,-7.5854344,-6.7211766,-4.5871735,-3.5792983,-2.368864,0.2535673,14.86470851875637,0.3777767,125.0
1654.5038312531035,1590.5022967356376,3073.646496815287,0.09057772691082802,-563.7193,53.547607,-38.984905,22.683033,-19.64478,-31.668615,-22.935907,-29.110693,-38.045246,-18.695333,-14.757727,-14.923732,-23.27733,0.84044355,24.088712760640004,0.24773529,125.0
1620.527946660329,1586.0000533353332,2980.916030534351,0.08890818821564886,-560.6445,59.493237,-39.044163,20.750406,-12.000586,-31.16673,-20.813562,-25.53537,-38.380173,-24.119898,-15.262549,-10.773858,-25.358692,0.75044817,23.366865806967365,0.24777772,117.1875
3725.4045757621175,2302.0215106189835,6532.23241017964,0.4498005941242515,-287.20648,6.403186,-0.6955583,-0.023843456,-1.564483,-2.871184,-2.3324783,-3.7464306,-3.3966153,-1.4939599,-0.57417977,-0.22870353,-0.2744782,0.30815694,13.632149465923897,0.7189297,117.1875
2246.78555400719,1660.0945380138603,4219.5920658682635,0.23602404565868262,-576.7477,54.849564,-26.6696,5.8327675,-9.403296,-5.348103,-17.116264,-8.354934,-19.165537,-7.697592,-11.2159815,-8.827579,-8.206453,7.5032973,17.36005141566939,0.5276656,133.92857142857142
2614.130023325027,1927.0289637872793,4938.174460431655,0.27042350494604317,-567.4407,43.292843,-23.3172,2.5323722,-9.872446,-13.022239,-15.447835,-14.6354065,-13.339471,-6.1875253,-10.61617,-5.621503,-6.691171,1.1634754,17.442972609740554,0.5264245,156.25
3623.85487203156,2305.5264517774954,6465.553977272727,0.42674116654829547,-284.22296,9.290106,0.8773159,0.38883045,-2.367409,-3.3748848,-3.1136205,-4.1247683,-4.6586447,-3.6844962,-1.761745,-0.61143816,-0.6944792,0.29358545,13.963328710664392,0.6677171,125.0
2400.808181087906,1778.23744003126,4425.958806818182,0.23707164417613635,-521.83026,45.724342,-33.476498,-0.2262759,-27.132769,-17.974916,-20.191221,-15.018058,-17.817347,-11.095081,-11.067056,-9.609827,-11.705456,0.8359972,20.073404519914224,0.45611677,117.1875
2289.3942574353764,1737.5222665751903,4221.63955479452,0.21927841395547945,-517.2473,52.7312,-36.560497,-0.8825605,-24.13783,-19.036655,-21.15227,-16.575813,-20.132694,-14.932465,-15.86989,-8.462864,-18.01293,0.7150154,19.16547177488182,0.44292954,133.92857142857142
3572.921834143123,2294.887682058964,6419.110576923077,0.40784254807692305,-279.10165,9.619272,1.8116249,3.8433666,-2.7381413,-5.6775784,-4.179188,-4.9854455,-4.2865405,-3.7576075,-3.3381057,-1.0122188,-0.8073615,0.28623188,14.008587843435421,0.6282226,125.0
2491.2188050676755,1761.3691556224057,4418.149038461538,0.24927884615384616,-487.33185,41.037254,-33.490803,5.4482117,-16.84116,-18.630432,-24.705084,-18.666737,-17.437395,-12.611717,-19.853546,-10.980702,-10.62286,0.55435705,18.046862638266905,0.47678238,133.92857142857142
2392.4990047482884,1743.826287470488,4302.556818181818,0.23419744318181818,-510.10477,44.561577,-34.704216,5.3703175,-19.135103,-20.793224,-27.22598,-20.993132,-20.033642,-14.068299,-20.203815,-10.944408,-11.284775,0.53481406,18.509281901424327,0.44546098,144.23076923076923
3761.023065078129,2331.8404230802603,6647.594424460432,0.4377494098471223,-286.6577,5.8791895,3.2217915,-1.9747275,-2.931323,-3.636537,-3.0439787,-2.4130688,-1.7417194,-0.5956647,-0.727323,-0.9015273,-1.0318996,0.26952386,13.84030151237849,0.6533424,110.29411764705883
2941.8752411573796,1996.9200500318348,5247.021133093525,0.3156545076438849,-543.77246,30.906162,-15.177425,-9.655213,-20.670176,-15.430169,-17.315266,-15.810566,-17.62875,-9.178426,-16.91888,-9.119142,-11.494539,0.3327893,17.391834074324297,0.5554503,110.29411764705883
2960.562785781551,2060.0104957934714,5389.345366379311,0.3055419921875,-570.0715,30.108675,-14.442806,-10.822795,-19.252604,-15.764673,-17.156958,-16.334053,-17.60157,-8.489866,-16.06083,-9.338356,-11.361868,0.33250624,17.57456655709392,0.5381885,125.0
3386.1655510196942,2315.8424231256586,6339.818548387097,0.3909463205645161,-262.78094,19.923483,-6.3026137,-4.9268765,-4.158043,-9.024196,-11.647522,-4.4200125,1.1081258,0.5698316,-1.2721535,-2.8714895,-1.3834392,0.27132282,13.597822454505321,0.6318779,110.29411764705883
1914.1279596786871,1529.438996182961,3381.451612903226,0.18323462701612903,-450.37268,85.771965,-59.246056,3.2407413,-31.288338,-0.19504502,-50.97603,-7.5886197,-29.556465,2.1701598,-22.598696,0.34835988,-29.436335,3.501607,19.73641664274351,0.5010263,144.23076923076923
2142.63741807591,1724.3612877331766,3808.5029069767443,0.2002331637596899,-434.09332,60.11085,-47.374054,-14.788049,-18.917845,-25.801655,-36.53063,-15.481157,-13.335876,-11.832839,-14.462539,-18.538881,-16.448584,0.50846726,19.032929158014774,0.49481627,89.28571428571429
3302.142268219917,2272.3932807463248,6170.033837579618,0.3905472482085987,-262.4924,22.830898,-7.595834,-11.17165,-9.423794,-5.980148,-4.312632,-5.1726465,-0.6927015,4.080536,0.2516851,-3.5954108,-2.4953713,0.30100337,13.606869262829623,0.6147066,125.0
1654.3010496760905,1356.9195785476056,2928.791799363057,0.1620533937101911,-432.8151,100.89438,-60.26452,-0.92697185,-44.41,-4.9466033,-32.714123,-2.12193,-36.19229,-0.51375514,-11.100322,-0.3397015,-18.519552,7.494307,19.24093125561107,0.45380604,125.0
1941.1776017301356,1597.8906591077887,3433.206106870229,0.18779073234732824,-411.0388,70.26862,-52.128407,-21.849026,-32.536777,-19.524176,-19.808578,-19.752325,-15.383724,0.5942877,-14.482237,-17.133364,-15.963848,0.7182272,19.264667725102225,0.440809,156.25
3190.5072912705873,2303.3177612316385,6159.4347133757965,0.3004500273686306,-260.15164,24.982758,-9.118517,-19.134598,-12.595174,-0.54000235,0.76415634,-3.4612958,0.0054050735,7.873608,1.9214296,-5.9621615,-6.3835177,0.30248562,15.948966968415304,0.50562525,125.0
2009.0183680551108,1546.4353292975702,3674.3381767515925,0.1915462032245223,-466.74063,69.43024,-55.37258,-14.602827,-48.88949,-2.4239404,-24.055828,-0.7451273,-33.013466,7.402175,-6.649937,-9.008582,-14.08901,4.0648503,21.833694505521418,0.41905457,125.0
2209.454294957316,1726.976197362257,4055.046695402299,0.19972199772509577,-457.36615,49.53139,-51.330376,-30.009926,-38.319324,-10.46687,-18.934668,-14.646907,-18.718996,10.165171,-18.884186,-13.055662,-16.885975,0.85367566,21.560242000281306,0.40973842,117.1875
